job_id,config_hash,timestamp,success,mean_score,std_score,mean_train_score,fit_time_mean,score_time_mean,alpha,tol,max_iter,fit_intercept,solver,neg_mean_squared_error_mean,neg_mean_squared_error_std,neg_mean_absolute_error_mean,neg_mean_absolute_error_std,neg_root_mean_squared_error_mean,neg_root_mean_squared_error_std
89,c4ed01855903,2026-04-15 13:10:10,True,0.2786551131551822,0.031042355577831787,0.28812174702439264,0.0015698909759521485,0.0014633655548095704,8.85,0.001,300,True,svd,-0.16213436736770584,0.008344920681300074,-0.3357694542513248,0.006828300870920972,-0.4025242804816127,0.010419740422188498
90,2eefce7880c9,2026-04-15 13:10:10,True,0.19352445142617522,0.016766050498028862,0.20094391720333124,0.0010640144348144532,0.0015781879425048827,0.6,0.01,100,False,cholesky,-0.18125795612407447,0.006150938435622964,-0.3861877056362984,0.0033024753922628793,-0.425683134105447,0.007198990362438616
91,f159fa910b7d,2026-04-15 13:10:11,True,0.19241159398087257,0.01758455637500563,0.19817546882752018,0.05707416534423828,0.0023700237274169923,5.4,0.0001,300,False,sag,-0.18150530677268578,0.0061875089242333405,-0.38656919925955163,0.0039058725509156923,-0.42597276309568566,0.007246507663187236
92,ca557439420a,2026-04-15 13:10:11,True,0.19361588025108867,0.01676587566595548,0.2009329216077606,0.0011070728302001952,0.001596546173095703,9.9,0.001,500,False,auto,-0.18123728220775143,0.006146524161072782,-0.38621579596143846,0.0033246724429522017,-0.42565892045481135,0.0071948346051836694
93,4b63d844d4eb,2026-04-15 13:10:11,True,0.19354294865072097,0.016765444619668415,0.20094333723663782,0.0009337425231933594,0.0014676094055175782,2.25,0.001,100,False,auto,-0.18125377657325856,0.006150059941467957,-0.3861928582242891,0.0033064582300721067,-0.425678238949013,0.0071981566060727534
94,1cc87476d7b9,2026-04-15 13:10:11,True,0.18986057776710683,0.015789092713250755,0.19551218322947891,0.010714054107666016,0.0015994071960449218,2.1,0.01,300,False,sag,-0.18206971927841614,0.00566531371164535,-0.3898541233623976,0.0034802136522890845,-0.42664481326743975,0.006627412044503474
95,ea886d0b35b4,2026-04-15 13:10:11,True,0.27214639757222897,0.03356796473386855,0.27954114151260817,0.001412343978881836,0.0013913631439208985,6.15,0.001,500,True,lsqr,-0.1635973403027064,0.008827975387661011,-0.3382818641481792,0.00817605219167045,-0.4043224475238417,0.010986297421637564
96,534f580b2495,2026-04-15 13:10:11,True,0.19355885904303322,0.016765128716696394,0.20094225718223635,0.0007965087890625,0.001315927505493164,3.75,0.001,100,False,auto,-0.18125018045396807,0.006149299637725477,-0.38619747682872024,0.0033100640005911458,-0.4256740270991691,0.007197437540119631
97,c027b5afd108,2026-04-15 13:10:11,True,0.27338320476029604,0.0332907395885543,0.2809362719093373,0.05851082801818848,0.0017801761627197266,3.9,0.001,300,True,sag,-0.16331963165877048,0.008776631508383217,-0.3380069586566767,0.008096526354365996,-0.4039803531243781,0.01093187761883805
98,ac5ef81176a0,2026-04-15 13:10:11,True,0.2711029995853509,0.03259189670139821,0.278523694535534,0.009572792053222656,0.0013338088989257812,6.45,0.01,300,True,sag,-0.16383086039493616,0.008625645443550068,-0.3393370375365749,0.007894935084458108,-0.40461798367800866,0.010730688667504425
99,2191f8ea6fef,2026-04-15 13:10:11,True,0.1935797604491702,0.016765034226399873,0.2009399167667353,0.0008577823638916016,0.001771259307861328,5.85,0.01,300,False,cholesky,-0.18124545454143637,0.006148292777403498,-0.3862038412874774,0.003315085599036769,-0.42566849200511275,0.007196489111339669
